SUBJECT,GROUP,ITEM,GRAMM,RULE,ACC,DPRIME,RT,CONF,SOURCE,CHAN,WM,LLAMAB,LLAMAD,LLAMAE,LLAMAF,LLAMATOTAL
40,3,39,0,1,0,-0.371210361,,3,3,0.036379769,0.9,80,50,100,10,240
40,3,44,0,1,0,-0.371210361,,3,1,0.036379769,0.9,80,50,100,10,240
40,3,63,0,1,0,-0.371210361,,1,2,0.036379769,0.9,80,50,100,10,240
40,3,78,0,1,0,-0.371210361,,2,1,0.036379769,0.9,80,50,100,10,240
40,3,23,1,2,0,-0.371210361,,1,1,0.036379769,0.9,80,50,100,10,240
40,3,29,1,2,1,-0.371210361,,2,1,0.036379769,0.9,80,50,100,10,240
40,3,34,1,2,0,-0.371210361,,1,2,0.036379769,0.9,80,50,100,10,240
40,3,41,1,2,0,-0.371210361,,2,1,0.036379769,0.9,80,50,100,10,240
40,3,45,1,2,0,-0.371210361,,1,1,0.036379769,0.9,80,50,100,10,240
40,3,51,1,2,1,-0.371210361,,3,2,0.036379769,0.9,80,50,100,10,240
40,3,52,1,2,0,-0.371210361,,1,1,0.036379769,0.9,80,50,100,10,240
40,3,65,1,2,0,-0.371210361,,3,2,0.036379769,0.9,80,50,100,10,240
40,3,73,1,2,0,-0.371210361,,1,2,0.036379769,0.9,80,50,100,10,240
40,3,77,1,2,0,-0.371210361,,2,2,0.036379769,0.9,80,50,100,10,240
40,3,9,0,2,0,-0.371210361,,4,2,0.036379769,0.9,80,50,100,10,240
40,3,18,0,2,1,-0.371210361,,1,1,0.036379769,0.9,80,50,100,10,240
40,3,20,0,2,0,-0.371210361,,1,2,0.036379769,0.9,80,50,100,10,240
40,3,22,0,2,0,-0.371210361,,2,,0.036379769,0.9,80,50,100,10,240
40,3,24,0,2,1,-0.371210361,,3,2,0.036379769,0.9,80,50,100,10,240
40,3,31,0,2,1,-0.371210361,,1,1,0.036379769,0.9,80,50,100,10,240
40,3,36,0,2,1,-0.371210361,,,1,0.036379769,0.9,80,50,100,10,240
40,3,42,0,2,1,-0.371210361,,1,1,0.036379769,0.9,80,50,100,10,240
40,3,47,0,2,1,-0.371210361,,1,2,0.036379769,0.9,80,50,100,10,240
40,3,48,0,2,,-0.371210361,,1,1,0.036379769,0.9,80,50,100,10,240
40,3,57,0,2,1,-0.371210361,,3,2,0.036379769,0.9,80,50,100,10,240
40,3,61,0,2,0,-0.371210361,,2,1,0.036379769,0.9,80,50,100,10,240
40,3,68,0,2,,-0.371210361,,1,2,0.036379769,0.9,80,50,100,10,240
40,3,70,0,2,1,-0.371210361,,2,2,0.036379769,0.9,80,50,100,10,240
40,3,75,0,2,1,-0.371210361,,1,1,0.036379769,0.9,80,50,100,10,240
40,3,76,0,2,0,-0.371210361,,3,2,0.036379769,0.9,80,50,100,10,240
40,3,2,1,3,0,-0.371210361,,2,1,0.036379769,0.9,80,50,100,10,240
40,3,4,1,3,0,-0.371210361,,1,1,0.036379769,0.9,80,50,100,10,240
40,3,13,1,3,0,-0.371210361,,3,2,0.036379769,0.9,80,50,100,10,240
40,3,17,1,3,0,-0.371210361,,3,3,0.036379769,0.9,80,50,100,10,240
40,3,27,1,3,0,-0.371210361,,2,2,0.036379769,0.9,80,50,100,10,240
40,3,35,1,3,,-0.371210361,,1,2,0.036379769,0.9,80,50,100,10,240
40,3,37,1,3,0,-0.371210361,,1,1,0.036379769,0.9,80,50,100,10,240
40,3,38,1,3,,-0.371210361,,2,1,0.036379769,0.9,80,50,100,10,240
40,3,43,1,3,,-0.371210361,,0,2,0.036379769,0.9,80,50,100,10,240
40,3,49,1,3,0,-0.371210361,,1,2,0.036379769,0.9,80,50,100,10,240
40,3,50,1,3,0,-0.371210361,,1,2,0.036379769,0.9,80,50,100,10,240
40,3,53,1,3,0,-0.371210361,,3,1,0.036379769,0.9,80,50,100,10,240
40,3,55,1,3,1,-0.371210361,,2,1,0.036379769,0.9,80,50,100,10,240
40,3,58,1,3,0,-0.371210361,,1,2,0.036379769,0.9,80,50,100,10,240
40,3,59,1,3,1,-0.371210361,,2,2,0.036379769,0.9,80,50,100,10,240
40,3,64,1,3,,-0.371210361,,0,2,0.036379769,0.9,80,50,100,10,240
40,3,67,1,3,0,-0.371210361,,3,1,0.036379769,0.9,80,50,100,10,240
40,3,69,1,3,0,-0.371210361,,1,2,0.036379769,0.9,80,50,100,10,240
40,3,71,1,3,,-0.371210361,,0,2,0.036379769,0.9,80,50,100,10,240
40,3,80,1,3,0,-0.371210361,,2,1,0.036379769,0.9,80,50,100,10,240
40,3,5,0,3,0,-0.371210361,,2,1,0.036379769,0.9,80,50,100,10,240
40,3,8,0,3,1,-0.371210361,,1,1,0.036379769,0.9,80,50,100,10,240
40,3,10,0,3,1,-0.371210361,,1,1,0.036379769,0.9,80,50,100,10,240
40,3,12,0,3,1,-0.371210361,,2,1,0.036379769,0.9,80,50,100,10,240
40,3,15,0,3,1,-0.371210361,,3,1,0.036379769,0.9,80,50,100,10,240
40,3,16,0,3,1,-0.371210361,,2,2,0.036379769,0.9,80,50,100,10,240
40,3,21,0,3,1,-0.371210361,,1,1,0.036379769,0.9,80,50,100,10,240
40,3,25,0,3,0,-0.371210361,,2,1,0.036379769,0.9,80,50,100,10,240
40,3,32,0,3,,-0.371210361,,,2,0.036379769,0.9,80,50,100,10,240
40,3,33,0,3,1,-0.371210361,,1,2,0.036379769,0.9,80,50,100,10,240
40,3,40,0,3,1,-0.371210361,,2,1,0.036379769,0.9,80,50,100,10,240
40,3,56,0,3,1,-0.371210361,,2,1,0.036379769,0.9,80,50,100,10,240
40,3,60,0,3,1,-0.371210361,,3,2,0.036379769,0.9,80,50,100,10,240
40,3,66,0,3,0,-0.371210361,,1,2,0.036379769,0.9,80,50,100,10,240
40,3,74,0,3,0,-0.371210361,,2,2,0.036379769,0.9,80,50,100,10,240
40,3,79,0,3,1,-0.371210361,,2,2,0.036379769,0.9,80,50,100,10,240
41,3,1,1,1,1,0.430394132,,3,2,-0.883333333,,25,20,100,0,145
41,3,3,1,1,1,0.430394132,,5,3,-0.883333333,,25,20,100,0,145
41,3,7,1,1,1,0.430394132,,4,4,-0.883333333,,25,20,100,0,145
41,3,11,1,1,1,0.430394132,,3,2,-0.883333333,,25,20,100,0,145
41,3,19,1,1,1,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,28,1,1,1,0.430394132,,4,2,-0.883333333,,25,20,100,0,145
41,3,46,1,1,1,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,54,1,1,1,0.430394132,,5,2,-0.883333333,,25,20,100,0,145
41,3,62,1,1,1,0.430394132,,4,2,-0.883333333,,25,20,100,0,145
41,3,72,1,1,1,0.430394132,,3,2,-0.883333333,,25,20,100,0,145
41,3,6,0,1,0,0.430394132,,3,2,-0.883333333,,25,20,100,0,145
41,3,14,0,1,,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,26,0,1,0,0.430394132,,3,2,-0.883333333,,25,20,100,0,145
41,3,30,0,1,0,0.430394132,,5,2,-0.883333333,,25,20,100,0,145
41,3,39,0,1,0,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,44,0,1,0,0.430394132,,4,2,-0.883333333,,25,20,100,0,145
41,3,63,0,1,1,0.430394132,,2,1,-0.883333333,,25,20,100,0,145
41,3,78,0,1,1,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,23,1,2,0,0.430394132,,1,1,-0.883333333,,25,20,100,0,145
41,3,29,1,2,,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,34,1,2,1,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,41,1,2,1,0.430394132,,5,2,-0.883333333,,25,20,100,0,145
41,3,45,1,2,1,0.430394132,,4,2,-0.883333333,,25,20,100,0,145
41,3,51,1,2,1,0.430394132,,2,1,-0.883333333,,25,20,100,0,145
41,3,52,1,2,1,0.430394132,,3,2,-0.883333333,,25,20,100,0,145
41,3,65,1,2,0,0.430394132,,2,1,-0.883333333,,25,20,100,0,145
41,3,73,1,2,1,0.430394132,,2,1,-0.883333333,,25,20,100,0,145
41,3,77,1,2,0,0.430394132,,2,1,-0.883333333,,25,20,100,0,145
41,3,9,0,2,0,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,18,0,2,1,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,20,0,2,0,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,22,0,2,0,0.430394132,,2,1,-0.883333333,,25,20,100,0,145
41,3,24,0,2,1,0.430394132,,4,2,-0.883333333,,25,20,100,0,145
41,3,31,0,2,1,0.430394132,,3,2,-0.883333333,,25,20,100,0,145
41,3,36,0,2,0,0.430394132,,4,2,-0.883333333,,25,20,100,0,145
41,3,42,0,2,1,0.430394132,,2,1,-0.883333333,,25,20,100,0,145
41,3,47,0,2,1,0.430394132,,3,2,-0.883333333,,25,20,100,0,145
41,3,48,0,2,1,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,57,0,2,0,0.430394132,,2,1,-0.883333333,,25,20,100,0,145
41,3,61,0,2,0,0.430394132,,1,1,-0.883333333,,25,20,100,0,145
41,3,68,0,2,0,0.430394132,,5,2,-0.883333333,,25,20,100,0,145
41,3,70,0,2,0,0.430394132,,4,2,-0.883333333,,25,20,100,0,145
41,3,75,0,2,0,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,76,0,2,0,0.430394132,,4,2,-0.883333333,,25,20,100,0,145
41,3,2,1,3,0,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,4,1,3,0,0.430394132,,5,2,-0.883333333,,25,20,100,0,145
41,3,13,1,3,,0.430394132,,5,2,-0.883333333,,25,20,100,0,145
41,3,17,1,3,0,0.430394132,,5,2,-0.883333333,,25,20,100,0,145
41,3,27,1,3,0,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,35,1,3,,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,37,1,3,0,0.430394132,,4,2,-0.883333333,,25,20,100,0,145
41,3,38,1,3,1,0.430394132,,3,2,-0.883333333,,25,20,100,0,145
41,3,43,1,3,1,0.430394132,,4,2,-0.883333333,,25,20,100,0,145
41,3,49,1,3,0,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,50,1,3,1,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,53,1,3,0,0.430394132,,2,1,-0.883333333,,25,20,100,0,145
41,3,55,1,3,1,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,58,1,3,0,0.430394132,,4,2,-0.883333333,,25,20,100,0,145
41,3,59,1,3,1,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,64,1,3,1,0.430394132,,2,2,-0.883333333,,25,20,100,0,145
41,3,67,1,3,1,0.430394132,,2,2,-0.883333333,,25,20,100,0,145
41,3,69,1,3,1,0.430394132,,3,2,-0.883333333,,25,20,100,0,145
41,3,71,1,3,1,0.430394132,,4,2,-0.883333333,,25,20,100,0,145
41,3,80,1,3,1,0.430394132,,2,1,-0.883333333,,25,20,100,0,145
41,3,5,0,3,,0.430394132,,4,2,-0.883333333,,25,20,100,0,145
41,3,8,0,3,,0.430394132,,5,1,-0.883333333,,25,20,100,0,145
41,3,10,0,3,1,0.430394132,,5,2,-0.883333333,,25,20,100,0,145
41,3,12,0,3,1,0.430394132,,5,2,-0.883333333,,25,20,100,0,145
41,3,15,0,3,1,0.430394132,,5,1,-0.883333333,,25,20,100,0,145
41,3,16,0,3,1,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,21,0,3,0,0.430394132,,2,1,-0.883333333,,25,20,100,0,145
41,3,25,0,3,0,0.430394132,,3,2,-0.883333333,,25,20,100,0,145
41,3,32,0,3,1,0.430394132,,4,1,-0.883333333,,25,20,100,0,145
41,3,33,0,3,1,0.430394132,,1,1,-0.883333333,,25,20,100,0,145
41,3,40,0,3,0,0.430394132,,2,1,-0.883333333,,25,20,100,0,145
41,3,56,0,3,1,0.430394132,,1,1,-0.883333333,,25,20,100,0,145
41,3,60,0,3,1,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,66,0,3,0,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,74,0,3,1,0.430394132,,3,1,-0.883333333,,25,20,100,0,145
41,3,79,0,3,0,0.430394132,,4,1,-0.883333333,,25,20,100,0,145
42,3,1,1,1,1,0.40439982,,3,1,0.514285714,0.825,30,15,50,0,95
42,3,3,1,1,1,0.40439982,,5,2,0.514285714,0.825,30,15,50,0,95
42,3,7,1,1,1,0.40439982,,2,3,0.514285714,0.825,30,15,50,0,95
42,3,11,1,1,1,0.40439982,,5,3,0.514285714,0.825,30,15,50,0,95
42,3,19,1,1,,0.40439982,,2,2,0.514285714,0.825,30,15,50,0,95
42,3,28,1,1,1,0.40439982,,2,3,0.514285714,0.825,30,15,50,0,95
42,3,46,1,1,0,0.40439982,,2,2,0.514285714,0.825,30,15,50,0,95
42,3,54,1,1,1,0.40439982,,2,2,0.514285714,0.825,30,15,50,0,95
42,3,62,1,1,0,0.40439982,,2,2,0.514285714,0.825,30,15,50,0,95
42,3,72,1,1,,0.40439982,,2,3,0.514285714,0.825,30,15,50,0,95
42,3,6,0,1,0,0.40439982,,2,1,0.514285714,0.825,30,15,50,0,95
42,3,14,0,1,0,0.40439982,,5,3,0.514285714,0.825,30,15,50,0,95
42,3,26,0,1,,0.40439982,,2,1,0.514285714,0.825,30,15,50,0,95
42,3,30,0,1,,0.40439982,,3,4,0.514285714,0.825,30,15,50,0,95
42,3,39,0,1,1,0.40439982,,1,3,0.514285714,0.825,30,15,50,0,95
42,3,44,0,1,1,0.40439982,,3,5,0.514285714,0.825,30,15,50,0,95
42,3,63,0,1,1,0.40439982,,1,3,0.514285714,0.825,30,15,50,0,95
42,3,78,0,1,1,0.40439982,,5,2,0.514285714,0.825,30,15,50,0,95
42,3,23,1,2,,0.40439982,,2,1,0.514285714,0.825,30,15,50,0,95
42,3,29,1,2,0,0.40439982,,2,3,0.514285714,0.825,30,15,50,0,95
42,3,34,1,2,1,0.40439982,,3,4,0.514285714,0.825,30,15,50,0,95
42,3,41,1,2,0,0.40439982,,2,2,0.514285714,0.825,30,15,50,0,95
42,3,45,1,2,,0.40439982,,3,4,0.514285714,0.825,30,15,50,0,95
42,3,51,1,2,0,0.40439982,,2,2,0.514285714,0.825,30,15,50,0,95
42,3,52,1,2,,0.40439982,,2, ,0.514285714,0.825,30,15,50,0,95
42,3,65,1,2,1,0.40439982,,2,2,0.514285714,0.825,30,15,50,0,95
42,3,73,1,2,0,0.40439982,,2,2,0.514285714,0.825,30,15,50,0,95
42,3,77,1,2,,0.40439982,,3,3,0.514285714,0.825,30,15,50,0,95
42,3,9,0,2,1,0.40439982,,5,3,0.514285714,0.825,30,15,50,0,95
42,3,18,0,2,,0.40439982,,2,2,0.514285714,0.825,30,15,50,0,95
42,3,20,0,2,0,0.40439982,,2,3,0.514285714,0.825,30,15,50,0,95
42,3,22,0,2,1,0.40439982,,2,3,0.514285714,0.825,30,15,50,0,95
42,3,24,0,2,1,0.40439982,,3,4,0.514285714,0.825,30,15,50,0,95
42,3,31,0,2,1,0.40439982,,3,4,0.514285714,0.825,30,15,50,0,95
42,3,36,0,2,1,0.40439982,,3,4,0.514285714,0.825,30,15,50,0,95
42,3,42,0,2,,0.40439982,,4,2,0.514285714,0.825,30,15,50,0,95
42,3,47,0,2,1,0.40439982,,3,4,0.514285714,0.825,30,15,50,0,95
42,3,48,0,2,1,0.40439982,,3,3,0.514285714,0.825,30,15,50,0,95
42,3,57,0,2,,0.40439982,,2,2,0.514285714,0.825,30,15,50,0,95
42,3,61,0,2,,0.40439982,,1,2,0.514285714,0.825,30,15,50,0,95
42,3,68,0,2,1,0.40439982,,1,1,0.514285714,0.825,30,15,50,0,95
42,3,70,0,2,1,0.40439982,,2,2,0.514285714,0.825,30,15,50,0,95
42,3,75,0,2,1,0.40439982,,1,2,0.514285714,0.825,30,15,50,0,95
42,3,76,0,2,1,0.40439982,, ,3,0.514285714,0.825,30,15,50,0,95
42,3,2,1,3,0,0.40439982,,4,2,0.514285714,0.825,30,15,50,0,95
42,3,4,1,3,0,0.40439982,,2,2,0.514285714,0.825,30,15,50,0,95
42,3,13,1,3,0,0.40439982,,5,2,0.514285714,0.825,30,15,50,0,95
42,3,17,1,3,1,0.40439982,,2,3,0.514285714,0.825,30,15,50,0,95
42,3,27,1,3,,0.40439982,,3,5,0.514285714,0.825,30,15,50,0,95
42,3,35,1,3,0,0.40439982,, ,1,0.514285714,0.825,30,15,50,0,95
42,3,37,1,3,0,0.40439982,,1,3,0.514285714,0.825,30,15,50,0,95
42,3,38,1,3,0,0.40439982,,3,1,0.514285714,0.825,30,15,50,0,95
42,3,43,1,3,0,0.40439982,,3,2,0.514285714,0.825,30,15,50,0,95
42,3,49,1,3,1,0.40439982,,2,4,0.514285714,0.825,30,15,50,0,95
42,3,50,1,3,0,0.40439982,,2,1,0.514285714,0.825,30,15,50,0,95
42,3,53,1,3,,0.40439982,,2,3,0.514285714,0.825,30,15,50,0,95
42,3,55,1,3,0,0.40439982,,2,1,0.514285714,0.825,30,15,50,0,95
42,3,58,1,3,0,0.40439982,,2,2,0.514285714,0.825,30,15,50,0,95
42,3,59,1,3,,0.40439982,,1,2,0.514285714,0.825,30,15,50,0,95
42,3,64,1,3,0,0.40439982,,1,2,0.514285714,0.825,30,15,50,0,95
42,3,67,1,3,0,0.40439982,,,3,0.514285714,0.825,30,15,50,0,95
42,3,69,1,3,0,0.40439982,,2,3,0.514285714,0.825,30,15,50,0,95
42,3,71,1,3,0,0.40439982,,1,2,0.514285714,0.825,30,15,50,0,95
42,3,80,1,3,0,0.40439982,,2,3,0.514285714,0.825,30,15,50,0,95
42,3,5,0,3,1,0.40439982,,2,3,0.514285714,0.825,30,15,50,0,95
42,3,8,0,3,1,0.40439982,,4,4,0.514285714,0.825,30,15,50,0,95
42,3,10,0,3,1,0.40439982,,3,4,0.514285714,0.825,30,15,50,0,95
42,3,12,0,3,,0.40439982,,2,2,0.514285714,0.825,30,15,50,0,95
42,3,15,0,3,1,0.40439982,,3,3,0.514285714,0.825,30,15,50,0,95
42,3,16,0,3,,0.40439982,,2,3,0.514285714,0.825,30,15,50,0,95
42,3,21,0,3,1,0.40439982,,2,2,0.514285714,0.825,30,15,50,0,95
42,3,25,0,3,1,0.40439982,,3,2,0.514285714,0.825,30,15,50,0,95
42,3,32,0,3,0,0.40439982,,2,3,0.514285714,0.825,30,15,50,0,95
42,3,33,0,3,1,0.40439982,,3,1,0.514285714,0.825,30,15,50,0,95
42,3,40,0,3,1,0.40439982,,3,3,0.514285714,0.825,30,15,50,0,95
42,3,56,0,3,0,0.40439982,,2,3,0.514285714,0.825,30,15,50,0,95
42,3,60,0,3,,0.40439982,,2,3,0.514285714,0.825,30,15,50,0,95
42,3,66,0,3,1,0.40439982,,2,2,0.514285714,0.825,30,15,50,0,95
42,3,74,0,3,1,0.40439982,,1,2,0.514285714,0.825,30,15,50,0,95
42,3,79,0,3,0,0.40439982,,5,2,0.514285714,0.825,30,15,50,0,95
43,3,1,1,1,0,0,,5,1,-0.383549784,0.35,90,25,60,50,225
43,3,3,1,1,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,7,1,1,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,11,1,1,0,0,,4,4,-0.383549784,0.35,90,25,60,50,225
43,3,19,1,1,0,0,,4,4,-0.383549784,0.35,90,25,60,50,225
43,3,28,1,1,1,0,,4,4,-0.383549784,0.35,90,25,60,50,225
43,3,46,1,1,1,0,,4,4,-0.383549784,0.35,90,25,60,50,225
43,3,54,1,1,,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,62,1,1,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,72,1,1,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,6,0,1,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,14,0,1,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,26,0,1,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,30,0,1,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,39,0,1,,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,44,0,1,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,63,0,1,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,78,0,1,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,23,1,2,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,29,1,2,,0,, ,4,-0.383549784,0.35,90,25,60,50,225
43,3,34,1,2,0,0,,4,4,-0.383549784,0.35,90,25,60,50,225
43,3,41,1,2,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,45,1,2,0,0,,4,2,-0.383549784,0.35,90,25,60,50,225
43,3,51,1,2,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,52,1,2,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,65,1,2,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,73,1,2,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,77,1,2,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,9,0,2,1,0,,5,1,-0.383549784,0.35,90,25,60,50,225
43,3,18,0,2,0,0,,3,4,-0.383549784,0.35,90,25,60,50,225
43,3,20,0,2,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,22,0,2,0,0,,4,2,-0.383549784,0.35,90,25,60,50,225
43,3,24,0,2,1,0,,4,4,-0.383549784,0.35,90,25,60,50,225
43,3,31,0,2,1,0,,3,1,-0.383549784,0.35,90,25,60,50,225
43,3,36,0,2,1,0,,4,4,-0.383549784,0.35,90,25,60,50,225
43,3,42,0,2,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,47,0,2,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,48,0,2,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,57,0,2,1,0,,4,4,-0.383549784,0.35,90,25,60,50,225
43,3,61,0,2,0,0,,4,4,-0.383549784,0.35,90,25,60,50,225
43,3,68,0,2,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,70,0,2,1,0,,4,4,-0.383549784,0.35,90,25,60,50,225
43,3,75,0,2,,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,76,0,2,,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,2,1,3,1,0,,4,4,-0.383549784,0.35,90,25,60,50,225
43,3,4,1,3,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,13,1,3,0,0,,4,2,-0.383549784,0.35,90,25,60,50,225
43,3,17,1,3,0,0,,1,1,-0.383549784,0.35,90,25,60,50,225
43,3,27,1,3,,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,35,1,3,,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,37,1,3,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,38,1,3,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,43,1,3,0,0,,4,2,-0.383549784,0.35,90,25,60,50,225
43,3,49,1,3,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,50,1,3,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,53,1,3,1,0,,3,2,-0.383549784,0.35,90,25,60,50,225
43,3,55,1,3,0,0,,2,1,-0.383549784,0.35,90,25,60,50,225
43,3,58,1,3,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,59,1,3,0,0,,3,4,-0.383549784,0.35,90,25,60,50,225
43,3,64,1,3,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,67,1,3,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,69,1,3,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,71,1,3,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,80,1,3,0,0,,4,4,-0.383549784,0.35,90,25,60,50,225
43,3,5,0,3,1,0,,4,2,-0.383549784,0.35,90,25,60,50,225
43,3,8,0,3,1,0,,2,2,-0.383549784,0.35,90,25,60,50,225
43,3,10,0,3,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,12,0,3,1,0,,3,2,-0.383549784,0.35,90,25,60,50,225
43,3,15,0,3,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,16,0,3,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,21,0,3,1,0,,4,4,-0.383549784,0.35,90,25,60,50,225
43,3,25,0,3,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,32,0,3,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,33,0,3,1,0,,4,4,-0.383549784,0.35,90,25,60,50,225
43,3,40,0,3,0,0,,3,2,-0.383549784,0.35,90,25,60,50,225
43,3,56,0,3,1,0,,4,4,-0.383549784,0.35,90,25,60,50,225
43,3,60,0,3,1,0,,3,2,-0.383549784,0.35,90,25,60,50,225
43,3,66,0,3,,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,74,0,3,0,0,,5,4,-0.383549784,0.35,90,25,60,50,225
43,3,79,0,3,1,0,,5,4,-0.383549784,0.35,90,25,60,50,225
44,3,1,1,1,0,-0.075577935,,2,1,-0.470664928,0.875,55,0,60,80,195
44,3,3,1,1,1,-0.075577935,,4,2,-0.470664928,0.875,55,0,60,80,195
44,3,7,1,1,1,-0.075577935,,3,1,-0.470664928,0.875,55,0,60,80,195
44,3,11,1,1,1,-0.075577935,,3,2,-0.470664928,0.875,55,0,60,80,195
44,3,19,1,1,0,-0.075577935,,1,1,-0.470664928,0.875,55,0,60,80,195
44,3,28,1,1,1,-0.075577935,,3,3,-0.470664928,0.875,55,0,60,80,195
44,3,46,1,1,0,-0.075577935,,3,1,-0.470664928,0.875,55,0,60,80,195
44,3,54,1,1,1,-0.075577935,,3,2,-0.470664928,0.875,55,0,60,80,195
44,3,62,1,1,,-0.075577935,,2,1,-0.470664928,0.875,55,0,60,80,195
44,3,72,1,1,0,-0.075577935,,2,1,-0.470664928,0.875,55,0,60,80,195
44,3,6,0,1,0,-0.075577935,,4,2,-0.470664928,0.875,55,0,60,80,195
44,3,14,0,1,1,-0.075577935,,1,1,-0.470664928,0.875,55,0,60,80,195
44,3,26,0,1,0,-0.075577935,,3,3,-0.470664928,0.875,55,0,60,80,195
44,3,30,0,1,0,-0.075577935,,3,1,-0.470664928,0.875,55,0,60,80,195
44,3,39,0,1,1,-0.075577935,,4,2,-0.470664928,0.875,55,0,60,80,195
44,3,44,0,1,0,-0.075577935,,3,1,-0.470664928,0.875,55,0,60,80,195
44,3,63,0,1,1,-0.075577935,,2,1,-0.470664928,0.875,55,0,60,80,195
44,3,78,0,1,0,-0.075577935,,3,1,-0.470664928,0.875,55,0,60,80,195
44,3,23,1,2,1,-0.075577935,,2,1,-0.470664928,0.875,55,0,60,80,195
44,3,29,1,2,1,-0.075577935,,2,1,-0.470664928,0.875,55,0,60,80,195
44,3,34,1,2,1,-0.075577935,,3,1,-0.470664928,0.875,55,0,60,80,195
44,3,41,1,2,,-0.075577935,,4,2,-0.470664928,0.875,55,0,60,80,195
44,3,45,1,2,0,-0.075577935,,4,2,-0.470664928,0.875,55,0,60,80,195
44,3,51,1,2,,-0.075577935,,2,1,-0.470664928,0.875,55,0,60,80,195
44,3,52,1,2,1,-0.075577935,,3,2,-0.470664928,0.875,55,0,60,80,195
